PMID,Title,Journal,Publication Date,DOI,PMC ID,Free Text Availability
31411946,"Characterization of a novel separase-interacting protein and candidate new securin, Eip1p, in the fungal pathogen <i>Candida albicans</i>.",Molecular biology of the cell,"{'Year': '2019', 'Month': 'Sep', 'Day': '01'}",10.1091/mbc.E18-11-0696,PMC6743357,Likely Freely Available
35234488,"Candida albicans <i>END3</i> Mediates Endocytosis and Has Subsequent Roles in Cell Wall Integrity, Morphological Switching, and Tissue Invasion.",Microbiology spectrum,"{'Year': '2022', 'Month': 'Apr', 'Day': '27'}",10.1128/spectrum.01880-21,PMC8941917,Likely Freely Available
38938582,Impact of secreted glucanases upon the cell surface and fitness of <i>Candida albicans</i> during colonisation and infection.,"Cell surface (Amsterdam, Netherlands)","{'Year': '2024', 'Month': 'Jun'}",10.1016/j.tcsw.2024.100128,PMC11208952,Likely Freely Available
29386353,"The <i>Candida albicans ENO1</i> gene encodes a transglutaminase involved in growth, cell division, morphogenesis, and osmotic protection.",The Journal of biological chemistry,"{'Year': '2018', 'Month': 'Mar', 'Day': '23'}",10.1074/jbc.M117.810440,PMC5868267,Likely Freely Available
1400228,"Molecular cloning of cDNA and analysis of protein secondary structure of Candida albicans enolase, an abundant, immunodominant glycolytic enzyme.",Journal of bacteriology,"{'Year': '1992', 'Month': 'Nov'}",10.1128/jb.174.21.6789-6799.1992,PMC207354,Likely Freely Available
8359671,Cloning and nucleotide sequence analysis of the Candida albicans enolase gene.,FEMS microbiology letters,"{'Year': '1993', 'Month': 'Jul', 'Day': '15'}",10.1111/j.1574-6968.1993.tb06368.x,,Likely no free text
9043108,The highly immunogenic enolase and Hsp70p are adventitious Candida albicans cell wall proteins.,"Microbiology (Reading, England)","{'Year': '1997', 'Month': 'Feb'}",10.1099/00221287-143-2-313,,Likely no free text
16453178,Mutations on CaENO1 in Candida albicans inhibit cell growth in the presence of glucose.,Journal of biomedical science,"{'Year': '2006', 'Month': 'May'}",10.1007/s11373-005-9054-6,,Likely no free text
8478328,Molecular cloning and characterization of the Candida albicans enolase gene.,Journal of bacteriology,"{'Year': '1993', 'Month': 'May'}",10.1128/jb.175.9.2632-2639.1993,PMC204565,Likely Freely Available
12867553,Binding of Candida albicans enolase to plasmin(ogen) results in enhanced invasion of human brain microvascular endothelial cells.,Journal of medical microbiology,"{'Year': '2003', 'Month': 'Aug'}",10.1099/jmm.0.05060-0,,Likely no free text
8627033,Identification of a glucan-associated enolase as a main cell wall protein of Candida albicans and an indirect target of lipopeptide antimycotics.,The Journal of infectious diseases,"{'Year': '1996', 'Month': 'Mar'}",10.1093/infdis/173.3.684,,Likely no free text
8106783,"A subset of proteins found in culture supernatants of Candida albicans includes the abundant, immunodominant, glycolytic enzyme enolase.",The Journal of infectious diseases,"{'Year': '1994', 'Month': 'Feb'}",10.1093/infdis/169.2.452,,Likely no free text
19504625,Additional cassettes for epitope and fluorescent fusion proteins in Candida albicans.,"Yeast (Chichester, England)","{'Year': '2009', 'Month': 'Jul'}",10.1002/yea.1674,PMC3086567,Likely Freely Available
38995732,Isobavachalcone Exhibits Potent Antifungal Efficacy by Inhibiting Enolase Activity and Glycolysis in <i>Candida albicans</i>.,ACS infectious diseases,"{'Year': '2024', 'Month': 'Aug', 'Day': '09'}",10.1021/acsinfecdis.4c00399,,Likely no free text
10334952,Generation of a highly immunogenic recombinant enolase of the human opportunistic pathogen Candida albicans.,Biotechnology and applied biochemistry,"{'Year': '1999', 'Month': 'Jun'}",,,Likely no free text
34585966,"Candida albicans <i>ENT2</i> Contributes to Efficient Endocytosis, Cell Wall Integrity, Filamentation, and Virulence.",mSphere,"{'Year': '2021', 'Month': 'Oct', 'Day': '27'}",10.1128/mSphere.00707-21,PMC8550084,Likely Freely Available
36809010,Ent2 Governs Morphogenesis and Virulence in Part through Regulation of the Cdc42 Signaling Cascade in the Fungal Pathogen Candida albicans.,mBio,"{'Year': '2023', 'Month': 'Apr', 'Day': '25'}",10.1128/mbio.03434-22,PMC10128014,Likely Freely Available
27504497,Env7p Associates with the Golgin Protein Imh1 at the trans-Golgi Network in Candida albicans.,mSphere,"{'Year': '2016', 'Season': 'Jul-Aug'}",10.1128/mSphere.00080-16,PMC4973633,Likely Freely Available
30792701,Overproduction of Phospholipids by the Kennedy Pathway Leads to Hypervirulence in <i>Candida albicans</i>.,Frontiers in microbiology,{'Year': '2019'},10.3389/fmicb.2019.00086,PMC6374345,Likely Freely Available
11788716,Convergence and constraint in eukaryotic release factor 1 (eRF1) domain 1: the evolution of stop codon specificity.,Nucleic acids research,"{'Year': '2002', 'Month': 'Jan', 'Day': '15'}",10.1093/nar/30.2.532,PMC99827,Likely Freely Available
6378256,Properties of a particulate squalene epoxidase from Candida albicans.,Biochimica et biophysica acta,"{'Year': '1984', 'Month': 'Jul', 'Day': '26'}",10.1016/0005-2760(84)90013-4,,Likely no free text
9161422,Cloning and expression of squalene epoxidase from the pathogenic yeast Candida albicans.,Gene,"{'Year': '1997', 'Month': 'Apr', 'Day': '11'}",10.1016/s0378-1119(96)00844-x,,Likely no free text
15845783,Squalene epoxidase encoded by ERG1 affects morphogenesis and drug susceptibilities of Candida albicans.,The Journal of antimicrobial chemotherapy,"{'Year': '2005', 'Month': 'Jun'}",10.1093/jac/dki112,,Likely no free text
7864896,"Mode of action and resistance to azole antifungals associated with the formation of 14 alpha-methylergosta-8,24(28)-dien-3 beta,6 alpha-diol.",Biochemical and biophysical research communications,"{'Year': '1995', 'Month': 'Feb', 'Day': '27'}",10.1006/bbrc.1995.1272,,Likely no free text
10537192,"Contribution of mutations in the cytochrome P450 14alpha-demethylase (Erg11p, Cyp51p) to azole resistance in Candida albicans.","Microbiology (Reading, England)","{'Year': '1999', 'Month': 'Oct'}",10.1099/00221287-145-10-2701,,Likely no free text
15314102,Fluconazole binding and sterol demethylation in three CYP51 isoforms indicate differences in active site topology.,Journal of lipid research,"{'Year': '2004', 'Month': 'Nov'}",10.1194/jlr.M400239-JLR200,,Likely no free text
8647850,"The mechanism of the acyl-carbon bond cleavage reaction catalyzed by recombinant sterol 14 alpha-demethylase of Candida albicans (other names are: lanosterol 14 alpha-demethylase, P-45014DM, and CYP51).",The Journal of biological chemistry,"{'Year': '1996', 'Month': 'May', 'Day': '24'}",10.1074/jbc.271.21.12445,,Likely no free text
10448088,The G464S amino acid substitution in Candida albicans sterol 14alpha-demethylase causes fluconazole resistance in the clinic through reduced affinity.,Biochemical and biophysical research communications,"{'Year': '1999', 'Month': 'Aug', 'Day': '19'}",10.1006/bbrc.1999.1136,,Likely no free text
20625155,Azole binding properties of Candida albicans sterol 14-alpha demethylase (CaCYP51).,Antimicrobial agents and chemotherapy,"{'Year': '2010', 'Month': 'Oct'}",10.1128/AAC.00587-10,PMC2944560,Likely Freely Available
10393548,"Generation of a complete, soluble, and catalytically active sterol 14 alpha-demethylase-reductase complex.",Biochemistry,"{'Year': '1999', 'Month': 'Jul', 'Day': '06'}",10.1021/bi9825089,,Likely no free text
25666149,Trafficking through the late endosome significantly impacts Candida albicans tolerance of the azole antifungals.,Antimicrobial agents and chemotherapy,"{'Year': '2015', 'Month': 'Apr'}",10.1128/AAC.04239-14,PMC4356793,Likely Freely Available
15473366,Ergosterol gene expression in wild-type and ergosterol-deficient mutants of Candida albicans.,Medical mycology,"{'Year': '2004', 'Month': 'Aug'}",10.1080/13693780410001712016,,Likely no free text
14653518,Antifungal activity of fluconazole in combination with lovastatin and their effects on gene expression in the ergosterol and prenylation pathways in Candida albicans.,Medical mycology,"{'Year': '2003', 'Month': 'Oct'}",10.1080/1369378031000137233,,Likely no free text
11897574,"Candida albicans sterol C-14 reductase, encoded by the ERG24 gene, as a potential antifungal target site.",Antimicrobial agents and chemotherapy,"{'Year': '2002', 'Month': 'Apr'}",10.1128/AAC.46.4.947-957.2002,PMC127109,Likely Freely Available
10543744,Accumulation of 3-ketosteroids induced by itraconazole in azole-resistant clinical Candida albicans isolates.,Antimicrobial agents and chemotherapy,"{'Year': '1999', 'Month': 'Nov'}",10.1128/AAC.43.11.2663,PMC89540,Likely Freely Available
38739655,Biofilm-associated metabolism via ERG251 in Candida albicans.,PLoS pathogens,"{'Year': '2024', 'Month': 'May'}",10.1371/journal.ppat.1012225,PMC11115363,Likely Freely Available
39078851,"Erg251 has complex and pleiotropic effects on sterol composition, azole susceptibility, filamentation, and stress response phenotypes.",PLoS pathogens,"{'Year': '2024', 'Month': 'Jul'}",10.1371/journal.ppat.1012389,PMC11315318,Likely Freely Available
36475771,A Small Molecule Inhibitor of Erg251 Makes Fluconazole Fungicidal by Inhibiting the Synthesis of the 14α-Methylsterols.,mBio,"{'Year': '2023', 'Month': 'Feb', 'Day': '28'}",10.1128/mbio.02639-22,PMC9973333,Likely Freely Available
12702354,The Candida albicans ERG26 gene encoding the C-3 sterol dehydrogenase (C-4 decarboxylase) is essential for growth.,FEMS yeast research,"{'Year': '2001', 'Month': 'Jul'}",10.1111/j.1567-1364.2001.tb00020.x,,Likely no free text
15552648,"Isolation, characterization, and regulation of the Candida albicans ERG27 gene encoding the sterol 3-keto reductase.",Medical mycology,"{'Year': '2004', 'Month': 'Oct'}",10.1080/1369378032000141471,,Likely no free text
10433965,"Cloning, sequencing, expression and allelic sequence diversity of ERG3 (C-5 sterol desaturase gene) in Candida albicans.",Gene,"{'Year': '1999', 'Month': 'Aug', 'Day': '05'}",10.1016/s0378-1119(99)00263-2,,Likely no free text
16127034,"Inactivation of sterol Delta5,6-desaturase attenuates virulence in Candida albicans.",Antimicrobial agents and chemotherapy,"{'Year': '2005', 'Month': 'Sep'}",10.1128/AAC.49.9.3646-3651.2005,PMC1195422,Likely Freely Available
16436713,Fluconazole treatment is effective against a Candida albicans erg3/erg3 mutant in vivo despite in vitro resistance.,Antimicrobial agents and chemotherapy,"{'Year': '2006', 'Month': 'Feb'}",10.1128/AAC.50.2.580-586.2006,PMC1366932,Likely Freely Available
10390230,"Purification, reconstitution, and inhibition of cytochrome P-450 sterol delta22-desaturase from the pathogenic fungus Candida glabrata.",Antimicrobial agents and chemotherapy,"{'Year': '1999', 'Month': 'Jul'}",10.1128/AAC.43.7.1725,PMC89351,Likely Freely Available
37005772,Biosensor-Enabled Discovery of CaERG6 Inhibitors and Their Antifungal Mode of Action against <i>Candida albicans</i>.,ACS infectious diseases,"{'Year': '2023', 'Month': 'Apr', 'Day': '14'}",10.1021/acsinfecdis.2c00490,,Likely no free text
37098889,Erg6 Acts as a Downstream Effector of the Transcription Factor Flo8 To Regulate Biofilm Formation in Candida albicans.,Microbiology spectrum,"{'Year': '2023', 'Month': 'Jun', 'Day': '15'}",10.1128/spectrum.00393-23,PMC10269489,Likely Freely Available
20946868,"Purification, characterization and inhibition of sterol C24-methyltransferase from Candida albicans.",Archives of biochemistry and biophysics,"{'Year': '2011', 'Month': 'Jan', 'Day': '15'}",10.1016/j.abb.2010.10.008,,Likely no free text
9593144,"Sequencing, disruption, and characterization of the Candida albicans sterol methyltransferase (ERG6) gene: drug susceptibility studies in erg6 mutants.",Antimicrobial agents and chemotherapy,"{'Year': '1998', 'Month': 'May'}",10.1128/AAC.42.5.1160,PMC105764,Likely Freely Available
2185141,"Cloning and characterization of the 2,3-oxidosqualene cyclase-coding gene of Candida albicans.",Gene,"{'Year': '1990', 'Month': 'Mar', 'Day': '15'}",10.1016/0378-1119(90)90299-7,,Likely no free text
8486282,Sequence of the Candida albicans erg7 gene.,Gene,"{'Year': '1993', 'Month': 'May', 'Day': '15'}",10.1016/0378-1119(93)90631-c,,Likely no free text
11243736,Nonorthologous gene displacement of phosphomevalonate kinase.,Molecular genetics and metabolism,"{'Year': '2001', 'Month': 'Mar'}",10.1006/mgme.2000.3133,,Likely no free text
23355007,Distinct and redundant roles of the two MYST histone acetyltransferases Esa1 and Sas2 in cell growth and morphogenesis of Candida albicans.,Eukaryotic cell,"{'Year': '2013', 'Month': 'Mar'}",10.1128/EC.00275-12,PMC3629770,Likely Freely Available
11805043,The Ess1 prolyl isomerase is required for growth and morphogenetic switching in Candida albicans.,Genetics,"{'Year': '2002', 'Month': 'Jan'}",10.1093/genetics/160.1.37,PMC1461953,Likely Freely Available
15835905,The structure of the Candida albicans Ess1 prolyl isomerase reveals a well-ordered linker that restricts domain mobility.,Biochemistry,"{'Year': '2005', 'Month': 'Apr', 'Day': '26'}",10.1021/bi050115l,PMC4773908,Likely Freely Available
12477797,Analysis of telomerase in Candida albicans: potential role in telomere end protection.,Eukaryotic cell,"{'Year': '2002', 'Month': 'Dec'}",10.1128/EC.1.6.967-977.2002,PMC138754,Likely Freely Available
12716976,Ever shorter telomere 1 (EST1)-dependent reverse transcription by Candida telomerase in vitro: evidence in support of an activating function.,Proceedings of the National Academy of Sciences of the United States of America,"{'Year': '2003', 'Month': 'May', 'Day': '13'}",10.1073/pnas.1036868100,PMC156267,Likely Freely Available
16714448,Modulation of telomere terminal structure by telomerase components in Candida albicans.,Nucleic acids research,{'Year': '2006'},10.1093/nar/gkl345,PMC1464115,Likely Freely Available
17545315,Mutual dependence of Candida albicans Est1p and Est3p in telomerase assembly and activation.,Eukaryotic cell,"{'Year': '2007', 'Month': 'Aug'}",10.1128/EC.00069-07,PMC1951134,Likely Freely Available
19172753,A proposed OB-fold with a protein-interaction surface in Candida albicans telomerase protein Est3.,Nature structural & molecular biology,"{'Year': '2008', 'Month': 'Sep'}",10.1038/nsmb.1471,PMC2656765,Likely Freely Available
20693302,"Spitzenkorper, exocyst, and polarisome components in Candida albicans hyphae show different patterns of localization and have distinct dynamic properties.",Eukaryotic cell,"{'Year': '2010', 'Month': 'Oct'}",10.1128/EC.00109-10,PMC2950421,Likely Freely Available
28942495,"Candida albicans fatty acyl-CoA synthetase, CaFaa4p, is involved in the uptake of exogenous long-chain fatty acids and cell activity in the biofilm.",Current genetics,"{'Year': '2018', 'Month': 'Apr'}",10.1007/s00294-017-0751-2,,Likely no free text
12117957,Defective Hyphal induction of a Candida albicans phosphatidylinositol 3-phosphate 5-kinase null mutant on solid media does not lead to decreased virulence.,Infection and immunity,"{'Year': '2002', 'Month': 'Aug'}",10.1128/IAI.70.8.4462-4470.2002,PMC128189,Likely Freely Available
